Date,Close/Last,Volume,Open,High,Low
08/07/2022,23307.00,N/A,22990.50,23339.80,23160.60
08/06/2022,22999.60,N/A,23266.80,23048.00,22852.30
08/05/2022,23202.80,N/A,23050.60,23344.40,23167.00
08/04/2022,23158.20,N/A,23073.10,23188.40,22593.50
08/03/2022,23069.80,N/A,22842.60,23214.50,22794.40
08/02/2022,22852.40,N/A,22853.60,23060.00,22698.60
08/01/2022,22876.70,N/A,23375.40,23412.70,22790.90
07/31/2022,23361.00,N/A,23741.90,23459.10,23265.90
07/30/2022,23706.70,N/A,23801.60,23864.60,23548.90
07/29/2022,23813.70,N/A,23918.90,23956.50,23698.00
07/28/2022,23924.00,N/A,23120.70,23938.70,23711.80
07/27/2022,23139.20,N/A,21074.10,23418.20,22714.10
07/26/2022,21068.70,N/A,21144.80,21279.80,21047.50
07/25/2022,21143.60,N/A,21863.60,21322.30,20916.60
07/24/2022,21802.80,N/A,22332.00,22653.30,21802.70
07/23/2022,22333.20,N/A,22838.20,22664.60,22311.00
07/22/2022,22883.40,N/A,22912.30,22896.00,22591.30
07/21/2022,22910.90,N/A,22774.20,23344.40,22873.60
07/20/2022,22841.50,N/A,23434.30,23403.80,22680.90
07/19/2022,23430.70,N/A,21891.70,23502.00,22965.90
07/18/2022,21835.60,N/A,21296.70,22910.20,21835.60
07/17/2022,21265.20,N/A,21324.60,21360.80,20770.60
07/16/2022,21344.50,N/A,20744.50,21445.10,21091.80
07/15/2022,20757.60,N/A,20614.00,20857.40,20617.40
07/14/2022,20547.40,N/A,20224.60,20811.30,20393.40
07/13/2022,20221.40,N/A,19468.90,20405.50,20187.90
07/12/2022,19475.10,N/A,19941.10,19544.60,19267.30
07/11/2022,19924.20,N/A,20547.90,19993.70,19794.80
07/10/2022,20615.70,N/A,21297.30,20855.00,20467.60
07/09/2022,21298.50,N/A,21608.90,21599.20,21190.70
07/08/2022,21603.80,N/A,22121.50,21681.30,21440.20
07/07/2022,22102.00,N/A,20473.80,22482.10,21580.90
07/06/2022,20460.60,N/A,19942.00,20584.20,20390.70
07/05/2022,19948.00,N/A,20301.90,20360.70,19785.30
07/03/2022,19078.00,N/A,19235.20,19342.50,18794.40
07/02/2022,19273.80,N/A,19119.10,19297.30,19172.60
07/01/2022,19103.70,N/A,19733.70,19369.20,19067.70
06/30/2022,19854.40,N/A,20072.40,20785.60,19668.60
06/29/2022,20064.80,N/A,20291.00,20155.10,19955.10
06/28/2022,20240.50,N/A,20731.90,20384.20,20180.50
06/27/2022,20718.40,N/A,21173.90,20862.80,20538.00
06/26/2022,21132.90,N/A,21425.20,21178.60,20937.30
06/25/2022,21419.20,N/A,21296.10,21531.10,21293.80
06/24/2022,21320.30,N/A,21068.90,21373.20,21132.70
06/23/2022,21069.20,N/A,20210.30,21316.00,20982.20
06/22/2022,20259.80,N/A,20312.80,20578.70,19907.50
06/21/2022,20277.30,N/A,20611.90,20720.20,20276.20
06/20/2022,20637.40,N/A,19990.20,20764.80,20371.70
06/19/2022,20078.60,N/A,18276.90,20607.10,19658.80
06/18/2022,18462.40,N/A,20429.80,19169.50,18230.10
06/17/2022,20420.40,N/A,20375.00,20744.70,20311.00
06/16/2022,20395.90,N/A,22205.10,21017.60,20244.10
06/15/2022,22213.00,N/A,21448.00,22942.10,22187.80
06/14/2022,21648.50,N/A,22099.20,22254.60,21545.80
06/13/2022,22022.80,N/A,25533.10,22771.40,20860.90
06/12/2022,25522.60,N/A,27573.10,26857.60,24978.30
06/11/2022,27622.20,N/A,29268.70,28534.80,27313.10
06/10/2022,29268.50,N/A,30116.20,29304.30,29046.40
06/09/2022,30159.60,N/A,30290.00,30325.60,29663.20
06/08/2022,30271.80,N/A,30009.40,30317.30,30070.90
06/07/2022,30095.80,N/A,29572.50,31312.10,29879.00
06/06/2022,29567.60,N/A,31248.00,31370.30,29235.00
06/05/2022,31193.90,N/A,29755.60,31222.90,29888.60
06/04/2022,29746.80,N/A,29564.40,29890.60,29684.00
06/03/2022,29565.00,N/A,30543.20,29758.00,29493.20
06/02/2022,30486.20,N/A,29814.90,30674.80,30367.70
06/01/2022,29716.80,N/A,31801.20,29890.90,29620.70
05/31/2022,31631.00,N/A,31689.00,31969.90,31627.90
05/30/2022,30598.90,N/A,29149.50,30833.70,29307.20
05/29/2022,30301.80,N/A,28901.10,30375.30,29307.20
05/28/2022,28939.30,N/A,28694.90,29041.20,28838.70
05/27/2022,28789.80,N/A,28983.30,28826.40,28537.20
05/26/2022,29045.80,N/A,29808.20,29377.10,28848.80
05/25/2022,29787.10,N/A,30179.20,29868.90,29518.00
05/24/2022,30162.70,N/A,29301.90,30191.90,29551.00
05/23/2022,29281.00,N/A,30157.80,29310.60,29069.30
05/22/2022,30149.60,N/A,29352.70,30423.70,30059.80
05/21/2022,29360.20,N/A,29250.20,29535.30,29360.20
05/20/2022,29187.40,N/A,30168.60,29328.10,28953.90
05/19/2022,30209.30,N/A,29180.60,30735.10,30126.20
05/18/2022,29202.10,N/A,29834.80,29281.80,28682.10
05/17/2022,29840.90,N/A,30361.10,30687.90,29802.40
05/16/2022,30426.40,N/A,30312.80,30488.10,29804.30
05/15/2022,30298.00,N/A,29722.10,31312.40,30211.20
05/14/2022,29700.50,N/A,29568.90,30226.30,29554.40
05/13/2022,29540.20,N/A,30567.50,29788.80,29223.90
05/12/2022,30636.30,N/A,28383.70,30713.20,28755.00
05/11/2022,28757.20,N/A,31204.80,30136.70,28503.50
05/10/2022,31290.50,N/A,30655.30,31661.00,30652.70
05/09/2022,30665.40,N/A,33557.00,31380.70,29831.00
05/08/2022,33582.00,N/A,34478.00,34227.00,33296.00
05/07/2022,34461.00,N/A,35813.00,35497.00,34228.00
05/06/2022,35866.00,N/A,36431.00,36051.00,35757.00
05/05/2022,36405.00,N/A,39736.00,36646.00,36155.00
05/04/2022,39727.00,N/A,38017.00,39791.00,39555.00
05/03/2022,38004.00,N/A,38500.00,38098.00,37660.00
05/02/2022,38523.00,N/A,38705.00,38603.00,38312.00
05/01/2022,38699.00,N/A,38045.00,38807.00,38387.00
04/30/2022,38005.00,N/A,38652.00,38077.00,37397.00
04/29/2022,38649.00,N/A,39512.00,38775.00,38549.00
04/28/2022,39487.00,N/A,39345.00,39919.00,39299.00
04/27/2022,39352.00,N/A,38333.00,39698.00,39164.00
04/26/2022,38379.00,N/A,40549.00,38476.00,37869.00
04/25/2022,40536.00,N/A,39254.00,40724.00,40398.00
04/24/2022,39255.00,N/A,39787.00,39505.00,38695.00
04/23/2022,39801.00,N/A,39464.00,39829.00,39421.00
04/22/2022,39441.00,N/A,40502.00,39852.00,39433.00
04/21/2022,40549.00,N/A,41711.00,40655.00,40258.00
04/20/2022,41669.00,N/A,41409.00,41780.00,41339.00
04/19/2022,41359.00,N/A,40701.00,41550.00,41235.00
04/18/2022,40710.00,N/A,39820.00,41271.00,40613.00
04/17/2022,40430.00,N/A,40424.00,40531.00,40129.00
04/16/2022,40299.00,N/A,40425.00,40432.00,40129.00
04/15/2022,40432.00,N/A,40208.00,40691.00,40414.00
04/14/2022,40155.00,N/A,41332.00,40173.00,39781.00
04/13/2022,41314.00,N/A,40071.00,41494.00,41062.00
04/12/2022,40095.00,N/A,39717.00,40267.00,39581.00
04/11/2022,39695.00,N/A,42108.00,39845.00,39293.00
04/10/2022,42079.00,N/A,42783.00,42418.00,41791.00
04/09/2022,42786.00,N/A,42391.00,42893.00,42605.00
04/08/2022,42419.00,N/A,43612.00,42468.00,42129.00
04/07/2022,43572.00,N/A,43326.00,43697.00,43304.00
04/06/2022,43297.00,N/A,45180.00,43559.00,42747.00
04/05/2022,45228.00,N/A,46654.00,45512.00,44417.00
04/04/2022,46622.00,N/A,46025.00,46788.00,46430.00
04/03/2022,46110.00,N/A,45962.00,46442.00,45772.00
04/02/2022,46201.00,N/A,46366.00,47212.00,45641.00
04/01/2022,46541.00,N/A,44597.00,47212.00,46096.00
03/31/2022,44525.00,N/A,47100.00,45652.00,44261.00
03/30/2022,47109.00,N/A,47470.00,47438.00,46980.00
03/29/2022,47475.00,N/A,47347.00,47475.00,46601.00
03/28/2022,47350.00,N/A,47060.00,47631.00,47087.00
03/27/2022,47016.00,N/A,44739.00,47561.00,46672.00
03/26/2022,44652.00,N/A,44425.00,44950.00,44511.00
03/25/2022,44380.00,N/A,43984.00,44471.00,44090.00
03/24/2022,43969.00,N/A,42738.00,44400.00,43883.00
03/23/2022,42797.00,N/A,42118.00,43284.00,42683.00
03/22/2022,42145.00,N/A,42257.00,42552.00,41930.00
03/21/2022,42263.00,N/A,40855.00,42490.00,40893.00
03/20/2022,40887.00,N/A,41961.00,41471.00,40530.00
03/19/2022,41988.00,N/A,41804.40,42301.00,41804.00
03/18/2022,41575.30,N/A,40528.30,41998.40,41529.60
03/17/2022,40498.20,N/A,41006.20,40935.60,40272.90
03/16/2022,41003.80,N/A,39160.80,41379.80,40825.10
03/15/2022,39177.40,N/A,38773.80,41701.60,38996.60
03/14/2022,38729.50,N/A,38172.40,39786.10,38658.00
03/13/2022,38109.10,N/A,39189.30,38294.70,37613.60
03/12/2022,39181.10,N/A,39093.50,39272.30,38733.10
03/11/2022,39188.20,N/A,38515.40,39289.90,38666.50
03/10/2022,38491.00,N/A,39543.10,39431.90,38236.40
03/09/2022,39648.00,N/A,41637.00,42029.10,39466.20
03/08/2022,41623.20,N/A,38558.00,41793.90,38663.30
03/07/2022,38487.50,N/A,37931.70,38935.00,37886.60
03/06/2022,37951.30,N/A,39468.90,38543.20,37597.70
03/03/2022,42449.20,N/A,43912.80,44077.20,41840.80
03/02/2022,43300.10,N/A,44252.70,44041.70,43258.70
03/01/2022,44336.60,N/A,43350.00,44730.70,43857.60
02/28/2022,43331.50,N/A,37818.60,43638.60,42890.90
02/27/2022,37827.80,N/A,38610.60,38336.30,37458.90
02/26/2022,38608.20,N/A,39420.00,39255.00,38230.90
02/25/2022,39443.60,N/A,38927.20,40094.50,39166.30
02/24/2022,38756.50,N/A,34912.10,38991.00,38167.00
02/23/2022,35078.80,N/A,37760.50,37417.30,34594.10
02/22/2022,37982.80,N/A,36576.50,38329.90,37598.70
02/21/2022,36714.90,N/A,38935.80,37421.10,36399.60
02/20/2022,39234.00,N/A,39533.90,39320.60,38226.80
02/19/2022,39622.60,N/A,40140.00,40120.30,39588.50
02/18/2022,40169.60,N/A,40693.80,40284.00,39940.60
02/17/2022,40652.10,N/A,43635.00,40928.60,40318.00
02/16/2022,43692.10,N/A,43900.10,44167.10,43376.30
02/15/2022,43852.70,N/A,43492.80,44552.90,43692.20
02/14/2022,43483.80,N/A,41967.60,43732.50,42460.10
02/13/2022,41909.30,N/A,42207.60,42170.60,41591.30
02/12/2022,42202.70,N/A,42291.00,42495.30,42080.00
02/11/2022,42275.70,N/A,43108.00,42480.70,42179.90
02/10/2022,43052.30,N/A,43802.10,43705.90,42643.70
02/09/2022,43607.80,N/A,43469.50,44398.20,43594.80
02/08/2022,43555.20,N/A,44370.60,44305.30,43202.10
02/07/2022,44287.80,N/A,42839.20,44304.40,43585.50
02/06/2022,42793.10,N/A,41551.60,42922.90,41695.40
02/05/2022,41521.70,N/A,41467.30,41641.20,41321.10
02/04/2022,41450.20,N/A,37301.60,41873.60,41201.10
02/03/2022,37334.70,N/A,36915.50,37420.80,37041.10
02/02/2022,36961.30,N/A,38469.00,37043.10,36773.40
02/01/2022,38467.80,N/A,38564.90,38853.80,38399.70
01/31/2022,38539.10,N/A,36915.80,38644.70,38189.40
01/30/2022,36958.50,N/A,38120.70,37923.80,36672.80
01/29/2022,38040.50,N/A,37834.20,38274.70,37796.40
01/28/2022,37844.50,N/A,37214.00,37977.00,37465.40
01/27/2022,37151.30,N/A,35947.30,37452.80,36662.40
01/26/2022,35905.80,N/A,37784.30,37067.90,35543.20
01/25/2022,36391.90,N/A,33701.20,36717.60,35729.30
01/24/2022,36013.20,N/A,35121.40,36691.30,35976.40
01/23/2022,35095.60,N/A,35227.40,36268.60,35095.60
01/22/2022,35245.40,N/A,36286.70,35516.80,34821.40
01/21/2022,36303.90,N/A,38809.50,36749.80,36082.40
01/20/2022,38853.10,N/A,41902.40,41104.60,38300.80
01/19/2022,41929.20,N/A,41715.70,42072.70,41658.90
01/18/2022,41705.10,N/A,42041.60,42492.00,41609.50
01/17/2022,42026.60,N/A,42623.50,42420.30,41931.50
01/16/2022,42721.70,N/A,43035.10,43179.60,42610.70
01/15/2022,43069.70,N/A,42937.50,43150.00,42873.10
01/14/2022,42878.60,N/A,42687.50,43179.00,42759.60
01/13/2022,42747.60,N/A,43632.10,42824.40,42380.90
01/12/2022,43618.70,N/A,42628.40,44039.10,43437.30
01/11/2022,42576.50,N/A,42325.50,42968.40,42476.70
01/10/2022,42191.00,N/A,42198.50,42377.30,41582.00
01/09/2022,42346.20,N/A,41809.40,42764.40,41260.90
01/08/2022,41976.80,N/A,41902.20,42168.40,41396.80
01/07/2022,41950.20,N/A,41656.70,42226.80,41551.30
01/06/2022,41628.50,N/A,43051.00,43127.70,41070.00
01/05/2022,42947.90,N/A,46398.90,43772.30,42615.80
01/04/2022,46439.50,N/A,46096.50,46536.50,45750.10
01/03/2022,46069.10,N/A,46825.20,46517.60,45967.20
01/02/2022,46819.50,N/A,46919.10,47292.00,46740.90
01/01/2022,47043.60,N/A,46709.50,47753.30,47043.60
12/31/2021,46762.20,N/A,47204.70,46925.40,46217.50
12/30/2021,47315.30,N/A,46503.30,47451.60,46835.40
12/29/2021,46773.00,N/A,48006.70,46922.00,46003.00
12/28/2021,47862.40,N/A,49821.40,48121.70,47484.80
12/27/2021,49151.80,N/A,51012.70,50703.80,48743.70
12/26/2021,51003.80,N/A,49701.70,51129.70,50459.00
12/25/2021,49819.50,N/A,50836.90,50663.20,49631.70
12/24/2021,50890.60,N/A,51038.40,51131.90,50633.80
12/23/2021,51052.00,N/A,48371.20,51521.40,50657.10
12/22/2021,48475.20,N/A,49227.00,48723.40,48089.30
12/21/2021,49302.30,N/A,48577.00,49540.30,48617.70
12/20/2021,48589.70,N/A,46990.80,48797.60,46654.00
12/19/2021,47133.60,N/A,47322.30,48068.40,46438.40
12/18/2021,48000.50,N/A,46418.40,48068.40,46438.40
12/17/2021,46421.20,N/A,47925.90,46493.40,45513.40
12/16/2021,47915.70,N/A,48756.40,47997.20,47500.50
12/15/2021,48788.90,N/A,48243.20,49256.40,48603.90
12/14/2021,48249.70,N/A,47007.00,48670.00,47868.70
12/13/2021,46988.20,N/A,49041.30,47210.10,46338.30
12/12/2021,49007.30,N/A,48864.00,50196.10,48483.90
12/11/2021,48922.70,N/A,48546.40,49652.70,48917.40
12/10/2021,48434.80,N/A,48205.80,48669.80,46834.00
12/09/2021,48234.50,N/A,49819.80,48751.20,47473.80
12/08/2021,49730.40,N/A,50230.20,50790.20,49501.10
12/07/2021,50189.30,N/A,50916.30,50799.10,50090.90
12/06/2021,50907.70,N/A,49004.90,51351.10,50378.70
12/05/2021,49059.00,N/A,48957.60,49457.20,48317.20
12/04/2021,48367.50,N/A,55320.60,53847.20,42587.80
12/03/2021,51422.30,N/A,56598.70,53847.20,51422.30
12/02/2021,56546.40,N/A,56509.60,56752.20,56116.30
12/01/2021,56496.90,N/A,57081.60,57377.50,55807.90
11/30/2021,57078.10,N/A,57209.60,57671.50,56715.00
11/29/2021,57219.40,N/A,57263.20,57961.10,56819.60
11/28/2021,57371.90,N/A,54045.00,58228.50,57157.70
11/27/2021,53998.00,N/A,54496.10,54804.30,53735.50
11/26/2021,54553.20,N/A,57900.30,54622.70,53654.30
11/25/2021,57815.70,N/A,57746.40,59151.10,57696.60
11/24/2021,57272.30,N/A,56402.50,58262.90,57127.10
11/23/2021,56578.80,N/A,56932.20,57697.40,56171.30
11/22/2021,56902.10,N/A,57399.80,57243.90,56024.20
11/21/2021,57290.00,N/A,58679.00,58719.70,57203.60
11/20/2021,58654.60,N/A,58543.10,59771.90,58598.50
11/19/2021,58425.70,N/A,55903.40,58982.40,57963.00
11/18/2021,56147.50,N/A,59862.20,57502.40,55626.30
11/17/2021,59941.30,N/A,59037.20,60936.90,59661.50
11/16/2021,58999.10,N/A,61258.50,60398.70,58584.00
11/15/2021,61418.50,N/A,65776.60,63605.60,60375.50
11/14/2021,65736.60,N/A,64743.70,66160.70,65514.90
11/13/2021,64749.60,N/A,63701.00,65289.10,64397.20
11/12/2021,63800.90,N/A,64921.30,64417.00,63584.40
11/11/2021,65005.40,N/A,64642.00,65449.70,64158.40
11/10/2021,64556.40,N/A,66644.30,65042.20,64121.90
11/09/2021,66627.70,N/A,68277.90,67357.60,66263.90
11/08/2021,68205.40,N/A,65181.30,68493.30,67169.70
11/07/2021,65164.50,N/A,62194.20,65575.30,63276.40
11/06/2021,62091.70,N/A,61132.90,62307.70,61347.20
11/05/2021,61078.60,N/A,62242.10,61289.50,60828.80
11/04/2021,62139.50,N/A,62439.20,62326.30,60856.70
11/03/2021,62464.00,N/A,63211.60,63077.60,62293.80
11/02/2021,63041.70,N/A,61091.80,63508.60,62810.70
11/01/2021,61098.70,N/A,59952.30,61523.40,60651.50
10/31/2021,60086.20,N/A,61699.20,61733.90,60019.30
10/30/2021,61648.60,N/A,61667.60,62393.70,61617.30
10/29/2021,61707.20,N/A,61661.10,62338.50,61646.60
10/28/2021,61558.10,N/A,58791.60,62009.10,60322.20
10/27/2021,58791.10,N/A,60536.20,58946.10,58128.10
10/26/2021,60708.60,N/A,62738.20,60830.40,60159.30
10/25/2021,62688.40,N/A,61955.90,63275.10,62647.90
10/24/2021,62094.30,N/A,61197.50,62214.40,60655.80
10/23/2021,61253.30,N/A,61133.60,61469.90,60829.30
10/22/2021,61162.70,N/A,62840.30,61243.30,60434.10
10/21/2021,63145.00,N/A,65070.50,63305.50,62152.80
10/20/2021,64998.50,N/A,63847.20,66004.70,64125.90
10/19/2021,63918.70,N/A,62603.80,64343.40,63750.80
10/18/2021,62643.60,N/A,62126.10,62954.00,61692.90
10/17/2021,62055.50,N/A,61133.80,62563.50,61415.40
10/16/2021,61159.00,N/A,61624.00,61333.90,60511.20
10/15/2021,61426.50,N/A,59435.50,61736.80,61123.20
10/14/2021,59323.50,N/A,58071.60,59417.70,56874.80
10/13/2021,58168.40,N/A,56279.90,58506.50,57149.80
10/12/2021,56297.40,N/A,56673.30,56537.30,55845.30
10/11/2021,56704.40,N/A,56505.40,57480.60,56438.30
10/10/2021,56534.90,N/A,55076.90,56681.60,54457.80
10/09/2021,54868.60,N/A,54583.60,55169.90,54100.80
10/08/2021,54637.50,N/A,53802.50,54681.90,53711.70
10/07/2021,53810.60,N/A,54818.20,54418.10,53716.10
10/06/2021,54966.60,N/A,51537.30,55325.20,54162.70
10/05/2021,51540.80,N/A,49302.50,51604.60,50993.00
10/04/2021,49210.20,N/A,47486.70,49760.20,49060.10
10/03/2021,47498.30,N/A,47882.10,48285.00,47398.70
10/02/2021,47662.70,N/A,47533.60,47800.50,47123.00
10/01/2021,47548.00,N/A,43621.50,48226.60,47509.10
09/30/2021,43467.30,N/A,43627.30,44011.50,43292.90
09/29/2021,43446.40,N/A,42162.20,43495.40,41416.70
09/28/2021,42092.60,N/A,42553.80,42108.50,40815.00
09/27/2021,43863.50,N/A,41960.30,44293.20,42949.70
09/26/2021,43889.50,N/A,42199.80,44293.20,42949.70
09/25/2021,42234.20,N/A,42634.90,42737.60,41943.90
09/24/2021,42654.10,N/A,44289.00,42944.00,42073.80
09/23/2021,44365.40,N/A,44070.00,44977.50,44336.60
09/22/2021,43959.20,N/A,42051.40,44162.90,43090.10
09/21/2021,42206.20,N/A,42684.50,42393.40,40585.70
09/20/2021,42686.20,N/A,45584.90,43035.60,40401.50
09/19/2021,45526.30,N/A,47840.20,47323.90,45310.70
09/18/2021,47940.90,N/A,47926.10,48341.90,47650.80
09/17/2021,47526.60,N/A,48032.70,47572.00,47070.50
09/16/2021,47876.30,N/A,47625.40,48095.80,47466.50
09/15/2021,47545.50,N/A,47091.90,48181.90,47358.80
09/14/2021,47097.40,N/A,45193.20,47396.00,46953.70
09/13/2021,45281.70,N/A,44845.00,45353.80,44718.70
09/12/2021,44973.60,N/A,45319.60,46269.80,44830.00
09/11/2021,45308.70,N/A,45190.10,45338.80,44755.20
09/10/2021,45023.20,N/A,46721.50,45476.10,44766.60
09/09/2021,46604.70,N/A,45973.90,47021.60,46287.70
09/08/2021,45904.50,N/A,46444.20,46341.90,45609.00
09/07/2021,46533.20,N/A,52649.90,47316.90,46329.30
09/06/2021,52639.60,N/A,51601.20,52885.30,52388.60
09/05/2021,50129.30,N/A,50099.30,50285.90,49492.40
09/04/2021,49716.30,N/A,50280.50,50285.90,49705.60
09/03/2021,50267.40,N/A,49485.20,50346.30,49603.10
09/02/2021,49446.80,N/A,49567.00,49497.30,48377.30
09/01/2021,49571.70,N/A,47050.50,49870.30,48612.90
08/31/2021,46918.20,N/A,47151.50,47289.50,46533.10
08/30/2021,47177.00,N/A,47964.30,47204.90,46709.30
08/29/2021,47944.60,N/A,48231.90,48886.00,47822.70
08/28/2021,48258.50,N/A,48862.50,49621.70,48101.90
08/27/2021,48880.70,N/A,46822.30,49289.40,48846.40
08/26/2021,46867.70,N/A,47263.60,49347.80,46584.00
08/25/2021,47967.10,N/A,47993.20,49347.80,47898.80
08/24/2021,48000.60,N/A,49341.60,48277.50,47669.80
08/23/2021,49352.50,N/A,50263.40,49685.20,48812.40
08/22/2021,50226.50,N/A,48807.30,50329.40,49099.00
08/21/2021,48736.40,N/A,48834.50,49164.10,48623.70
08/20/2021,48901.90,N/A,47056.50,49334.00,48744.80
08/19/2021,47048.00,N/A,44073.60,47377.90,46646.80
08/18/2021,44177.20,N/A,45048.20,45184.60,44086.70
08/17/2021,44959.00,N/A,46393.30,45133.90,44230.00
08/16/2021,46399.90,N/A,47375.40,46589.10,45323.20
08/15/2021,47497.90,N/A,46870.10,48002.40,46814.10
08/14/2021,47015.60,N/A,47546.00,47344.10,46928.00
08/13/2021,47500.40,N/A,44950.20,47826.50,47408.60
08/12/2021,44962.20,N/A,45916.80,45012.10,44242.40
08/11/2021,46123.50,N/A,45585.10,46213.80,45432.50
08/10/2021,45600.40,N/A,45714.80,45983.00,45367.90
08/09/2021,45689.80,N/A,43504.90,46663.40,45659.40
08/08/2021,43552.40,N/A,44327.70,43958.60,42824.10
08/07/2021,44307.80,N/A,43712.70,44749.50,43842.50
08/06/2021,43672.90,N/A,40223.30,43707.40,42611.00
08/05/2021,40166.60,N/A,39433.60,40979.00,39967.40
08/04/2021,39431.30,N/A,37972.10,39834.20,39202.60
08/03/2021,38054.80,N/A,38653.80,38555.50,37904.40
08/02/2021,38569.70,N/A,39789.50,39766.60,38543.50
08/01/2021,39782.50,N/A,42446.50,40078.50,39306.90
07/31/2021,42281.80,N/A,41818.00,42361.80,41123.80
07/30/2021,41914.80,N/A,39981.70,42285.30,41645.50
07/29/2021,39976.30,N/A,39657.80,40245.60,39769.80
07/28/2021,39740.40,N/A,39845.00,40205.20,39340.80
07/27/2021,39831.30,N/A,36552.00,40296.40,38946.60
07/26/2021,36914.20,N/A,38072.60,37514.90,36427.40
07/25/2021,38138.00,N/A,33824.80,39639.90,35236.70
07/24/2021,34234.50,N/A,33670.30,34302.50,33956.80
07/23/2021,33611.30,N/A,32591.50,33776.70,33412.90
07/22/2021,32537.40,N/A,31941.10,32746.20,32215.00
07/21/2021,31960.10,N/A,29841.30,32352.30,31803.10
07/20/2021,29849.90,N/A,29609.50,29901.80,29519.30
07/19/2021,29619.30,N/A,31553.70,31040.80,29574.00
07/18/2021,31577.70,N/A,32151.50,31838.70,31462.80
07/17/2021,32132.10,N/A,31310.20,32408.20,31490.20
07/16/2021,31326.60,N/A,31899.80,31616.80,31207.80
07/15/2021,31906.40,N/A,32760.40,32016.90,31581.10
07/14/2021,32711.80,N/A,32543.10,33157.00,32657.70
07/13/2021,31785.00,N/A,33075.90,32778.80,31695.80
07/12/2021,33139.40,N/A,34267.60,33220.40,32839.50
07/11/2021,34504.40,N/A,33535.60,34507.90,34077.10
07/10/2021,33461.40,N/A,33725.00,33794.90,33434.40
07/09/2021,33827.80,N/A,32747.00,34221.00,33678.00
07/08/2021,32956.60,N/A,33372.90,32993.50,32367.00
07/07/2021,33359.60,N/A,34444.30,33923.20,33095.90
07/06/2021,34428.10,N/A,33923.30,34495.70,33966.60
07/05/2021,33883.20,N/A,34371.60,34157.40,33669.50
07/04/2021,34334.70,N/A,34742.80,35300.50,34309.20
07/03/2021,34771.60,N/A,33299.00,34909.80,33363.30
07/02/2021,33396.00,N/A,32909.50,33895.10,33363.30
07/01/2021,32895.60,N/A,34155.10,33925.90,32778.70
06/30/2021,34202.60,N/A,35071.70,35030.70,34174.50
06/29/2021,35254.70,N/A,34584.10,36089.50,35148.90
06/28/2021,34555.30,N/A,34396.10,35125.80,34247.60
06/27/2021,34458.70,N/A,33152.60,34884.00,34319.50
06/26/2021,33189.60,N/A,32000.00,33192.30,32041.70
06/25/2021,32063.60,N/A,35103.50,32214.20,31360.10
06/24/2021,35098.70,N/A,32612.90,35490.90,34304.20
06/23/2021,32466.30,N/A,33989.20,33798.60,32376.20
06/22/2021,33811.70,N/A,33028.20,34236.20,31736.50
06/21/2021,33025.60,N/A,34691.00,33181.20,31216.00
06/20/2021,34681.00,N/A,35531.90,35708.40,34676.10
06/19/2021,35636.20,N/A,35084.10,35788.10,35176.20
06/18/2021,34963.50,N/A,37925.60,36283.50,34845.50
06/17/2021,37940.20,N/A,38862.50,38166.00,37231.80
06/16/2021,38834.50,N/A,40031.80,38963.70,38231.40
06/15/2021,40023.90,N/A,40403.50,40167.50,39645.30
06/14/2021,40479.30,N/A,38995.20,40838.10,39920.00
06/13/2021,38826.40,N/A,34881.80,39784.60,38769.90
06/12/2021,34950.80,N/A,35585.40,35903.90,34876.10
06/11/2021,35339.50,N/A,36758.60,37437.30,35335.80
06/10/2021,36665.90,N/A,36955.50,37177.30,36003.30
06/09/2021,37012.90,N/A,32881.00,37595.30,36759.80
06/08/2021,32952.30,N/A,32819.60,33502.80,32428.60
06/07/2021,32869.00,N/A,36384.00,34047.80,32447.00
06/06/2021,36404.70,N/A,36002.20,36754.60,35576.30
06/05/2021,35968.90,N/A,37400.30,36225.50,35421.50
06/04/2021,37419.30,N/A,37928.20,37811.30,36666.80
06/03/2021,37877.10,N/A,37636.00,39255.40,37442.60
06/02/2021,37581.70,N/A,36479.50,37812.70,37193.60
06/01/2021,36395.60,N/A,36699.50,36856.20,35981.10
05/31/2021,36617.30,N/A,34503.30,37850.30,36539.10
05/30/2021,34408.70,N/A,34780.30,35931.90,34330.20
05/29/2021,34670.70,N/A,36465.50,34773.60,33441.00
05/28/2021,36324.70,N/A,38279.00,36717.80,35651.40
05/27/2021,37973.80,N/A,37616.50,38844.10,37790.40
05/26/2021,37470.00,N/A,39562.90,39249.00,37190.80
05/25/2021,39444.50,N/A,38360.30,39497.30,37847.00
05/24/2021,38288.40,N/A,35268.60,39740.80,37875.10
05/23/2021,35298.30,N/A,37460.40,35863.10,34715.30
05/22/2021,37436.40,N/A,36979.40,38248.70,36822.90
05/21/2021,36906.30,N/A,40710.80,38056.80,36606.70
05/20/2021,40779.50,N/A,38170.60,42108.30,40521.50
05/19/2021,38220.10,N/A,40491.10,38573.30,35010.40
05/18/2021,40569.00,N/A,45042.40,43516.60,40164.20
05/17/2021,44847.20,N/A,44482.00,45231.40,43186.80
05/16/2021,43493.40,N/A,48167.20,46545.40,43072.50
05/15/2021,47875.90,N/A,50046.30,48323.80,46574.60
05/14/2021,49762.80,N/A,49176.20,50640.90,49303.70
05/13/2021,49391.50,N/A,50260.70,50387.30,49258.00
05/12/2021,49715.20,N/A,57762.70,50843.00,46331.10
